Array.ORF;rep1;rep2;FY5;log.mean.mol;log.median.mol;Pramila.Hits;Spellman.Hits;Orlando.Hits;Granovskaia.Hits;Kelliher.Hits
YLR447C;0.22708;0.1888;12.4049685104;9.60770877510712;9.54795686646328;0;0;0;0;1
YLR448W;0.07586;0.09619;13.8352870225;10.851983080106;10.5404834566907;0;0;0;0;1
YLR452C;-0.02081;-0.01301;9.2632458571;8.13718630416091;7.97237327343028;1;1;0;0;0
YLR454W;0.01027;-0.03417;10.2561516745;7.70990614019295;7.38989233798095;1;0;1;0;1
YLR455W;-0.0235;-0.02201;8.7464982961;8.00761739926013;8.0637151570266;1;1;1;1;1
YLR456W;-0.08834;0.04934;6.0078219717;7.0708513194073;6.90775527898214;0;0;1;0;1
YLR461W;0.0316;-0.03684;8.3402738909;;;0;0;1;0;0
YLR462W;0.00279;-0.01281;7.23655083;7.27491894038072;7.27491894038072;1;1;0;0;0
YLR464W;0.06351;0.00901;6.5212101953;7.04907201304227;7.04907201304227;1;1;0;0;0
YLR466W;0.00451;0.01581;13.8629172838;7.26692529254102;6.81670654230555;1;1;0;0;0
YLR467W;0.02149;0.03866;12.813358173;6.37124911640918;6.37124911640918;1;1;0;0;0
YML003W;-0.01986;-0.02112;6.026544994;7.07628840889863;7.07628840889863;0;0;1;0;0
YML007C-A;-0.06143;0.04063;6.9384846532;8.2449575539086;8.25094428337974;0;0;1;0;0
YML012W;-0.10866;-0.02168;12.9671060187;9.66624134532992;9.49065915586727;1;1;0;0;1
YML017W;-0.56098;-0.43365;7.4334789127;8.64121409382674;8.52252399921377;0;0;0;0;1
YML018C;0.01037;-0.00266;10.3836212994;8.40708413983453;8.36373889168569;1;0;0;0;0
YML020W;-0.17448;-0.05941;8.2636039387;7.40237872403077;6.83610326950674;1;1;1;1;1
YML021C;0.01949;-0.0195;8.4852074154;7.83467928235316;7.52489074778883;1;1;1;1;1
YML027W;-0.81706;-0.61785;8.3602807828;7.29326457197272;7.24550120982466;1;1;1;1;1
YML034W;-0.26133;-0.32334;8.656851786;8.00842793646877;7.63295135124569;1;1;1;1;1
YML036W;0.01037;-0.01098;7.308618478;8.77533956194116;8.35854152290303;0;0;0;0;1
YML038C;0.09007;0.03278;9.1860760043;7.87979496076996;7.7764529183037;0;0;0;0;1
YML042W;-0.00169;0.00118;6.9525093444;7.29573132130727;6.34422729769048;0;0;0;0;1
YML050W;-0.23799;-0.30373;6.2348516331;7.07937113029733;7.05944365837529;0;1;0;0;1
YML051W;-0.16503;-0.19339;10.1897943697;7.18327646071684;7.05000135921532;0;0;0;0;1
YML053C;0.05288;0.0015;7.0039486363;7.49777027699738;7.43929807176867;0;0;0;0;1
YML056C;0.01373;0.00638;13.2507436266;9.54416990392846;9.41738209590664;0;0;0;0;1
YML058W;-0.00339;0.00389;12.0132601674;10.0421062515166;9.95651225273139;1;1;1;1;1
YML060W;0.03124;-0.07925;7.9365550903;7.76226637058063;7.77015182376467;1;1;1;1;1
YML061C;-0.04623;-0.09004;8.8808734419;7.79879968960186;7.21966434167458;1;1;1;1;1
YML066C;0.00194;-0.02609;6.1345984261;;;1;1;0;0;0
YML068W;-0.78773;-0.74044;7.7234643063;7.81433892574612;6.74051935960622;0;0;0;0;1
YML071C;0.02139;0.0077;8.5385456618;8.15902276360252;8.01639995009836;0;0;0;0;1
YML072C;-0.41863;-0.47061;11.0209419602;9.29041436317246;9.2065422798064;1;1;1;1;0
YML074C;-0.10576;-0.08522;11.0351003194;9.2761686913024;9.24054485953778;0;0;0;0;1
YML079W;0.00261;0.08227;9.5212643681;9.05406970874328;8.70112173515661;0;0;0;0;1
YML080W;0.12186;-0.02906;7.5344704373;7.89005392577322;7.84409904588362;1;0;0;0;0
YML081W;-0.29135;-0.27245;11.1558471214;7.15420401034218;7.34592484903154;0;0;0;0;1
YML083C;-0.01876;0.1693;5.8780189704;7.1505396292846;7.1505396292846;0;0;1;0;0
YML088W;-0.3598;-0.29713;8.5471478845;6.65519463289928;6.55459249617023;0;0;0;0;1
YML094W;-0.26581;-0.25124;8.0472361514;8.78698529984431;8.5097610055584;1;0;0;0;0
YML100W;-0.00104;0.00311;12.6350162735;9.60874487108483;9.44370137534434;1;1;1;1;0
YML101C;0.10043;0.06821;9.910095166;8.56362318811178;8.11931019019943;1;0;0;0;0
YML102W;-0.03163;0.10975;8.4165306748;8.04112083854132;7.81848109087437;1;1;0;1;1
YML104C;-0.53334;-0.5862;9.0702800239;7.38060885839971;7.14987205418936;1;0;1;0;1
YML106W;0.02645;-0.01632;13.5711741713;9.75554557118444;9.56765015352195;0;0;0;0;1
YML107C;-0.03672;0.0039;8.2842905644;7.24878943917066;7.21283449604546;0;0;0;0;1
YML109W;-0.44607;-0.52483;8.7239789454;6.90012290906689;6.53821469819941;1;1;1;0;1
YML110C;0.07451;0.04462;11.9841995842;8.8187203164237;8.7377375939415;1;1;1;0;1
YML116W;-0.07613;-0.03466;8.6404425087;8.18143738533547;7.56320059235807;0;1;0;0;0
YML117W;-0.0169;0.0767;8.757065508;8.21052118217523;8.2559470246316;0;1;1;0;0
YML119W;-0.02327;-0.02939;7.5593981613;7.15300401156169;7.03976020164124;1;1;1;1;1
YML120C;-0.00535;0.09073;9.525684032;9.96454423193953;8.94843674845153;0;1;0;0;1
YML121W;0.01773;0.07195;8.9943348688;7.73993037261401;7.87100547262766;0;0;0;0;1
YML123C;0.11263;0.0588;10.9198082258;10.8131545308927;8.55882212119601;1;1;0;0;1
YML124C;-0.87508;-0.81051;12.2308405011;9.05057442234579;8.57438464082166;1;0;1;0;1
YML131W;-0.00114;-0.01873;10.9973441348;8.91282839872423;8.49266312421479;0;0;1;0;0
YML132W;0.01394;0.02787;12.1428997947;6.35382049503879;6.45990445437754;1;0;0;0;0
YML133C;0.03463;-0.00628;11.890561555;7.69038718009141;7.69038718009141;1;1;0;0;0
YMR001C-A;-0.01782;-0.1592;6.5309532928;;;0;0;1;1;1
YMR002W;0.01259;-0.04385;11.2033669521;9.26174543044948;9.19177790878576;1;1;0;0;0
YMR003W;0.01638;-0.02592;7.4803821425;7.68197300131726;7.57058805571323;1;1;1;1;1
YMR006C;0.01159;0.07529;10.6746246733;7.83297232446109;7.28476548073494;1;0;1;1;1
YMR008C;0.04658;-0.0072;9.8148894418;8.08497246791067;7.88352908718127;1;0;1;0;0
YMR009W;-0.00874;-0.01524;7.169850171;8.27161838553612;7.99532842938764;1;0;0;1;0
YMR010W;-0.09828;-0.06969;8.1106929653;8.09011038586648;8.13207362586555;0;0;0;0;1
YMR011W;-0.09943;0.05917;13.0052748088;9.03009655626991;8.27654780924582;1;1;1;1;0
YMR015C;0.05139;0.09977;10.7580846495;9.11997307041644;9.02857330875124;1;1;0;0;0
YMR018W;0.04768;-0.0054;6.1367034519;;;0;0;0;0;1
YMR022W;-0.00166;-0.01381;8.6023803727;8.29120928706587;7.89797664136519;0;0;0;0;1
YMR029C;0.10205;0.0755;8.6565974022;8.1821066876001;8.10596753151598;1;0;1;0;1
YMR030W;-0.1792;-0.21455;7.2582254351;8.35906738241101;7.69328885205281;1;0;1;0;0
YMR030W-A;-0.01102;0.01059;6.022010378;;;0;0;1;0;1
YMR031C;-0.03368;0.00458;9.9024325479;9.16715253782547;8.82688270071243;1;1;1;1;1
YMR032W;-0.69964;-0.82378;8.7825681573;7.43942489309951;6.4890736431094;1;1;1;1;1
YMR038C;0.13568;0.07357;11.0134101304;9.50947547266407;9.35822889139708;0;0;0;0;1
YMR039C;-0.50835;-0.45174;9.9859505445;8.49428067479808;8.24225686621317;0;0;0;0;1
YMR040W;0.04607;0.003;7.0768898683;7.15520265114094;7.15520265114094;1;0;0;0;0
YMR041C;0.00402;0.00261;8.6833654061;7.73090922180521;7.22262941107492;0;0;0;0;1
YMR048W;0.0825;0.0873;6.4326977711;8.06751464080722;7.00769098785659;1;1;1;1;1
YMR054W;0.03736;-0.03137;10.5524566991;8.61355513284536;7.6895485683682;1;0;1;0;1
YMR055C;0.04928;-0.00418;7.6269775384;6.56770081672054;6.38103665736235;1;1;1;0;1
YMR058W;0.09298;0.17642;12.1425266431;9.33609040586869;8.65293970531027;1;1;0;0;1
YMR065W;-0.13682;-0.12818;7.8287563131;;;1;0;0;0;0
YMR067C;-0.27038;-0.27306;8.8547069623;8.22598822321934;8.19705135170424;0;0;1;0;0
YMR072W;-0.14275;-0.13026;10.2887797215;9.78948002303687;9.59341552717693;1;0;0;0;0
YMR073C;-0.07164;-0.1154;7.0152729696;7.85242028235717;7.84917858972758;0;0;0;0;1
YMR075W;0.02369;0.03249;5.9510763663;7.90238155735043;7.60342394132303;1;0;1;0;0
YMR078C;-0.06679;-0.07184;7.8858776279;7.55838568580579;7.56059776422877;1;1;1;1;1
YMR083W;-0.07666;-0.02588;14.5882960267;9.96015100724023;9.52958970764445;0;0;0;0;1
YMR089C;0.06844;-0.01693;7.961710818;8.53646370582497;8.39192431702067;0;0;0;0;1
YMR090W;0.01836;0.06081;8.4877638944;9.0544142989208;8.81680382933411;0;0;1;0;0
YMR092C;0.0334;-0.03931;11.0969921208;9.50563202983164;9.40796885910113;1;0;0;0;1
YMR095C;-0.06948;-0.08053;6.2208463148;8.44639894673786;8.33676509457505;1;0;0;0;0
YMR096W;0.01003;-0.02161;7.7164515693;10.2046962928408;8.99152278612958;0;0;1;0;0
YMR099C;0.00545;0.02301;10.5613897971;9.72721794759516;9.54592871908742;0;0;0;0;1
YMR100W;0.16306;0.11215;8.1927523301;5.4603093186247;5.26074818928159;0;0;0;0;1
YMR102C;-0.08332;-0.06714;9.1372290544;7.36768324566013;7.35722339616318;0;0;0;1;1
YMR105C;0.00444;-0.10088;10.4111456507;10.4262779800926;9.96293068202975;1;0;0;0;0
YMR106C;0.0131;-0.05727;7.9516776486;7.20124636542528;7.34440822926278;0;0;0;0;1
YMR111C;-0.82734;-0.75158;7.3289025111;5.76564315929619;5.47227067367148;0;0;1;0;1
YMR115W;0.03252;0.10593;8.0741305482;7.98382101469171;7.75339828947103;0;0;0;0;1
YMR116C;0.3482;0.3097;15.4170944367;11.9556115088985;11.5459104976368;0;0;1;0;0
YMR118C;-0.03824;0.03092;6.1217258173;;;1;0;0;0;0
YMR119W;-0.06738;-0.11457;9.1080280279;6.57709910995218;6.01830916985991;0;0;0;0;1
YMR122W-A;0.01342;0.0489;11.3944540715;9.35507965624004;8.99590710383811;0;0;1;0;1
YMR123W;0.04939;0.04423;8.8834799229;8.85296596547566;8.88328943897535;1;0;0;0;0
YMR124W;0.07907;0.01267;8.6829912257;7.97440870667263;8.07478851186221;0;0;0;0;1
YMR126C;0.02529;0.03795;9.596234687;7.09007683577609;7.09007683577609;0;0;1;0;1
YMR127C;-0.0431;-0.05883;8.5276560061;6.88520127762261;6.88520127762261;0;0;1;0;1
YMR132C;-0.40115;-0.36161;5.9691491874;7.56767249310521;7.4385067411205;1;0;1;1;1
YMR137C;-0.01038;0.03386;8.2415360914;6.42333370279129;6.38856140554563;0;0;0;0;1
YMR138W;-0.04665;-0.07231;7.8514628542;7.14217655747441;7.04108116059713;0;0;0;0;1
YMR144W;-0.08082;0.03065;8.2866639391;7.20485100943857;7.35459689676459;1;1;1;1;1
YMR145C;-0.24771;-0.29627;10.8382469812;9.44397791288521;9.13072131905252;1;1;0;0;0
YMR147W;0.04123;0.04794;6.4942564482;7.76346093527075;7.6384807306342;0;0;1;0;1
YMR148W;0.07797;0.17081;8.2184043254;8.46850794129394;8.12662903593965;0;0;1;0;1
YMR152W;0.0102;0.05568;9.3125292317;8.54417028333124;8.2904989251808;0;0;1;0;0
YMR153W;-0.2104;-0.26151;10.2380527092;8.33040354482545;8.20207020758732;0;0;0;0;1
YMR160W;-0.03716;-0.07003;8.9867427873;7.11282680054039;7.07777029116735;1;0;0;0;1
YMR161W;-0.67094;-0.70969;9.256455398;8.19048037747888;7.92791416146531;0;0;0;0;1
YMR163C;0.00298;0.05522;8.0573734804;7.59413490967855;7.18736338803839;1;1;1;1;1
YMR165C;0.00117;0.03074;8.3032193244;7.91598898215846;7.86601565711914;0;0;0;0;1
YMR166C;-0.0879;-0.09995;8.2439774871;7.208523499697;7.208523499697;0;0;0;0;1
YMR173W;0.00091;0.01151;12.8703958479;9.91718680909876;9.2743852958841;0;0;1;0;0
YMR174C;0.01681;0.01065;6.9949250141;8.93810021396604;8.23928401126587;0;0;1;0;0
YMR175W-A;-0.02158;0.01952;6.09532067;;;0;0;1;0;0
YMR176W;-0.0242;-0.0524;8.5899730398;6.18791451218847;5.61858762859297;0;0;0;0;1
YMR179W;-0.12331;-0.09081;7.4400750466;5.76431472750504;5.76431472750504;1;1;1;1;1
YMR181C;-0.00106;-0.0746;9.1502711301;7.79313007305887;7.22815478541615;0;0;1;0;0
YMR183C;-0.00281;0.0955;8.691731143;9.36092828379784;9.18257464571099;1;1;1;1;1
YMR186W;0.02402;-0.04504;15.1389927965;12.2958526388276;11.8117547579766;1;0;0;0;1
YMR189W;0.0312;-0.04181;10.7040337602;9.3361878693279;9.0772411159324;1;1;1;0;1
YMR190C;-0.9645;-0.92085;7.4263552934;4.78905087130583;4.78905087130583;1;0;1;1;1
YMR196W;-0.0149;0.02223;11.2495234727;8.5276079877579;8.25003738225973;1;0;0;0;0
YMR198W;0.04139;-0.00408;7.9067288135;6.8869969281837;6.99525890625609;1;1;1;1;0
YMR199W;-0.30313;-0.32935;8.9612164694;6.68019131520117;6.68019131520117;1;1;1;1;1
YMR202W;-0.56572;-0.5889;12.8332639434;8.61957438716912;8.35309652398483;1;1;0;0;0
YMR214W;-0.00685;0.01562;10.5217051386;8.42874209776864;8.19577295502793;0;0;0;0;1
YMR215W;0.07448;-0.02132;10.7641553915;8.83469140029318;8.53727224981851;1;1;1;1;1
YMR222C;-0.05798;0.03794;8.4721649359;8.71566528906721;8.23306554190252;0;0;0;0;1
YMR226C;0.01188;0.01924;13.0787127842;9.91074362564693;9.77927347751595;0;0;1;0;1
YMR228W;-0.01606;0.06099;7.6472943301;8.19181370622886;7.93706067883174;0;0;0;0;1
YMR232W;0.02658;0.04496;8.4309336005;8.3256919247596;8.06559992274224;1;0;0;0;0
YMR233W;0.06378;0.05766;7.2320924401;7.74097625406316;7.59186171488993;0;0;1;1;0
YMR234W;0.03364;0.01586;8.2812790852;6.93495348834605;7.09107745901737;0;0;0;0;1
YMR238W;-0.01491;-0.01232;11.2067828234;8.12098525853385;8.05587073018258;1;1;1;0;0
YMR241W;-0.20801;-0.16677;12.3965648085;9.52137082473192;9.51729609756783;0;0;0;0;1
YMR242C;0.24448;0.34113;14.3078120818;10.8248234149257;10.9071952207658;0;0;0;0;1
YMR243C;0.01925;-0.12398;11.1293743607;9.02792308107158;8.90229887594941;0;0;1;0;0
YMR246W;0.0229;0.02259;10.0732978617;9.78703178873429;9.78029693385765;0;1;0;0;0
YMR247C;-0.05398;-0.03978;9.9423869267;7.79816050231113;7.84701107681785;1;0;1;0;0
YMR250W;0.03648;-0.12204;8.9209889019;8.841025275656;8.67216649979424;1;0;0;0;0
YMR251W-A;0.01634;-0.01982;14.3435818778;10.0478847274844;9.71368642810335;1;0;1;1;0
YMR253C;0.10561;0.0081;7.7868746323;7.85125466627509;7.91411279235183;1;1;1;1;1
YMR255W;-0.03791;-0.11911;8.5634546327;8.37011761285711;7.94790910502291;0;0;0;0;1
YMR258C;-0.12865;-0.23573;8.4175662784;7.7757429008333;7.44667180625522;1;0;0;0;1
YMR261C;-0.10086;0.00675;10.7361467098;9.23066586968485;9.20678646149667;1;0;0;0;0
YMR262W;0.02263;0.02873;10.374773904;7.1052892884979;7.05629215031548;0;0;1;0;0
YMR263W;0.0029;0.10454;7.6766898667;7.83327165474329;7.71105456985899;0;0;0;0;1
YMR269W;-0.04523;-0.03938;5.876783844;8.00143302779365;7.99470339783802;1;0;0;0;0
YMR274C;0.00269;0.05395;7.9693136868;;;1;0;1;0;1
YMR276W;-0.90796;-0.84232;10.7563371102;9.00456329638558;8.74174976142249;0;0;1;0;0
YMR278W;0.00068;0.01723;7.4837009648;8.61607817855801;8.55973397935941;0;1;0;0;0
YMR283C;-0.02059;-0.0384;8.0577922761;7.1389113402995;7.29403844378906;0;0;0;0;1
YMR284W;0.04736;-0.04037;7.5639328665;8.03635673835047;7.14917145393441;0;0;1;0;1
YMR285C;-0.02523;-0.01202;8.4691248016;8.30645894999313;8.18032087477369;0;0;0;0;1
YMR289W;0.02302;0.06414;9.6371627645;7.50908311274663;7.41082256043331;0;0;0;0;1
YMR291W;0.01466;-0.00201;9.5556886758;8.57789688578911;8.57518085977135;0;0;1;0;1
YMR292W;-0.27265;-0.15715;9.3296276052;8.19288434608809;8.23876363382858;1;0;1;0;0
YMR293C;-0.00441;0.04689;8.6771681973;7.54635311716907;7.28824440102012;0;0;0;0;1
YMR294W;0.05618;-0.0276;8.4146333083;6.95624299081076;7.01211529430638;0;0;0;1;0
YMR295C;-0.04389;-0.07887;12.0036170919;9.04489514293236;8.83582111009059;1;1;1;0;1
YMR297W;-0.03472;-0.03353;14.4331539062;9.57230105024185;9.01527933082082;0;0;0;0;1
YMR299C;0.05626;0.02132;8.0454185054;6.64141608489563;6.92559519711047;0;0;1;1;1
YMR300C;0.36511;0.45508;11.4856284747;9.54942436981649;9.33570635002711;0;0;1;0;0
YMR304W;-0.25939;-0.30185;8.5867467806;8.13744282665621;8.13909294980834;0;0;1;0;0
YMR305C;-0.03651;0.0336;12.7561080164;8.86756803382087;8.7516483366441;1;1;1;1;0
YMR306W;0.01244;0.02095;6.9522725628;7.00850518208228;7.00850518208228;1;0;0;0;0
YMR307W;0.23849;0.35857;12.9846000406;10.1503168492351;10.0560460254745;1;1;0;0;1
YMR319C;-0.04627;-0.03536;8.6867946;6.94892344954586;6.44073251957922;0;0;1;0;0
YNL003C;0.01141;0.10356;9.0678358908;7.35415913240791;7.37114159314337;0;1;1;0;0
YNL004W;-0.53384;-0.61965;9.6914488256;8.47515880960868;8.55465435471698;0;0;0;0;1
YNL010W;-0.0131;0.06132;10.9686324254;9.88745200549332;9.586939244309;0;0;0;0;1
YNL015W;0.02331;0.03856;7.7652129707;9.75387336611526;9.57252679513953;1;1;1;1;0
YNL024C;-0.01158;0.01128;6.6422114289;7.15301316458492;7.27763902885731;0;0;1;1;1
YNL029C;0.01246;-0.01907;8.9702755089;6.24452163186172;6.25876984246707;0;0;1;0;0
YNL030W;0.03007;0.03239;12.4264871317;11.6918248265115;11.1394798673284;1;1;0;1;1
YNL031C;0.02786;0.05476;11.476092209;10.9617118339702;9.49274379031981;1;1;1;1;1
YNL032W;0.06308;0.00661;8.6721039087;7.9216957843763;7.72575862466879;0;0;0;1;1
YNL033W;-0.02455;0.04378;7.8796546445;6.69387258045664;6.69387258045664;0;0;1;0;0
YNL036W;0.23912;0.22155;9.0494004895;9.18320243370739;8.81526085116062;1;0;1;0;0
YNL037C;-0.04114;-0.07422;11.0269194011;10.35183449411;9.46727031264825;1;1;1;0;1
YNL042W;-0.20579;-0.25166;8.0358679731;7.09599003810392;7.09321023470095;1;0;0;0;0
YNL044W;-0.04861;-0.04893;11.2983409072;9.90790277955716;9.3536850411494;0;0;1;0;0
YNL046W;-0.03591;-0.04847;8.5966271225;7.50260547045312;7.29656793497712;0;1;1;1;0
YNL047C;-0.50109;-0.45514;7.5995445488;7.07631978065599;6.77179256027589;0;0;1;0;0
YNL048W;0.07575;-0.00451;9.2564966422;8.02748798400638;7.96102888903275;0;0;0;0;1
YNL053W;-0.82565;-0.80185;7.956663711;7.40902737326064;7.43929807176867;1;0;1;0;0
YNL055C;-0.12625;0.00467;13.8542585121;11.1588012089149;9.99302412796125;0;0;0;1;0
YNL056W;0.11636;0.0956;9.4046132322;7.9042216700167;7.85507826405197;1;1;0;1;1
YNL058C;-0.15025;-0.136;9.479147391;7.05796728601496;7.26595531768094;1;1;1;1;1
YNL059C;0.19245;0.25699;8.9547895465;8.30434786672366;8.07157038622756;0;0;0;0;1
YNL063W;-0.00322;0.04071;8.1636040894;8.03172787152842;6.19382467118725;0;0;0;0;1
YNL065W;0.04899;0.08422;8.4298908115;7.47399139089306;7.47032896717204;0;0;1;0;0
YNL068C;-0.80742;-0.88837;8.9296261154;7.41410210528775;7.31809683041572;1;0;1;1;1
YNL072W;0.02864;0.04148;8.7169663659;7.36985722298703;7.21533292260559;1;1;1;1;1
YNL074C;-0.19362;-0.06256;8.905764811;8.21213646889014;7.54569891627288;0;0;1;0;1
YNL076W;-0.22716;-0.23423;7.0300770856;7.6968939820172;7.5568558273985;0;0;0;0;1
YNL077W;-0.01291;-0.03366;7.6710565085;7.01219923236207;6.97344016593753;1;0;0;1;0
YNL078W;-0.01985;-0.03907;10.4664054651;6.87967929478175;6.55273597185312;1;1;1;1;1
YNL080C;-0.01768;0.06446;8.6149892593;7.05684696048032;6.84268328223842;0;0;0;0;1
YNL082W;0.02213;-0.00417;8.2845815501;6.3890629563509;6.473780142412;1;1;1;1;1
YNL084C;0.08277;0.25304;9.2676414385;8.71005101773433;8.41349351551173;0;0;0;0;1
YNL086W;0.10488;0.00983;6.6977640635;9.41760576465023;9.21882238471275;0;0;1;0;1
YNL087W;-0.00268;0.00481;10.7009497189;8.57220092898474;8.56442675946488;1;0;1;0;0
YNL091W;-0.16169;-0.10067;9.7423084769;7.60219026898307;7.74056790494681;0;0;1;0;1
YNL093W;-0.0386;0.06262;6.0331556803;7.53759775856195;7.07029920816742;0;0;1;0;0
YNL095C;-0.08984;-0.07888;7.350677664;7.6292981171889;7.36201389990142;0;0;1;0;0
YNL099C;0.02324;0.00166;8.4370664232;7.77174710994689;7.61562483884366;1;0;1;0;1
YNL100W;-0.04297;0.02203;9.851158568;7.97700728115552;7.84156457682346;0;0;0;0;1
YNL101W;-0.03274;-0.05201;9.6536624933;7.17374904667988;7.30946089963564;0;0;0;0;1
YNL104C;0.09418;0.05211;13.5681009118;9.86637866092288;9.48461438290661;0;0;1;0;0
YNL108C;0.06179;-0.02293;7.1182259233;8.49147067015334;8.20939519792361;0;0;0;0;1
YNL111C;0.049;0.09667;6.7145065888;8.97382074731266;8.40480140101481;1;1;0;0;0
YNL115C;-0.23043;-0.17815;8.2819226035;8.06247932995513;7.77112417325701;0;0;1;0;0
YNL116W;-0.33051;-0.37743;8.4666259762;7.92072247102318;7.4635342769739;1;0;1;0;1
YNL121C;0.01839;-0.05429;8.1592443078;9.8055405355303;9.61431829147621;0;0;0;0;1
YNL127W;-0.71562;-0.71224;8.1142761971;7.23724291390874;7.35713947028615;0;0;1;0;1
YNL129W;0.03489;0.02147;8.9682127842;7.92787873938118;7.83100550595189;0;0;0;0;1
YNL130C;0.02864;0.05009;11.5510566164;7.88010726422685;7.94549095633408;0;0;0;0;1
YNL134C;0.05181;-0.01126;12.2466765521;9.89252487868131;9.82405266352007;1;1;1;0;0
YNL135C;-0.05133;-0.04517;11.6222153825;10.6658393289377;10.3031430326362;0;0;0;0;1
YNL136W;0.05207;0.04745;6.8066451851;7.0679743569347;7.14709514762662;0;0;0;0;1
YNL141W;0.08344;0.01686;10.2199834935;9.06160780729727;8.9807618037078;1;0;1;1;0
YNL144C;-0.03746;0.00155;6.1681586667;;;0;0;0;0;1
YNL145W;0.00231;0.01777;6.5646796627;7.43104061902868;7.43104061902868;1;1;1;0;1
YNL146C-A;-0.04382;-0.01253;5.9985302682;;;0;0;1;1;1
YNL146W;0.06528;0.0206;6.1835417387;7.36777653859968;7.36777653859968;0;0;0;0;1
YNL155W;-0.05596;-0.07974;9.727726751;7.90943442433699;7.88057456904445;0;0;1;0;0
YNL156C;0.00681;-0.01011;11.2651455597;8.14511683628952;8.03090062065823;0;0;0;0;1
YNL159C;0.03507;0.00427;8.8002125016;6.94245728691395;6.94245728691395;0;0;0;0;1
YNL160W;0.0227;0.04151;8.2190615413;9.74332090434827;9.78204315723538;1;1;1;1;1
YNL165W;-0.02688;0.04335;7.2600732416;7.43033642542123;7.43033642542123;1;1;1;1;1
YNL166C;0.00599;0.05685;9.4964033764;8.50668881787219;8.25505356635876;1;1;1;1;1
YNL169C;-0.0468;0.02922;11.1656054567;8.03297581750584;7.9450964612068;0;1;0;0;1
YNL173C;-0.18867;-0.17913;8.6241818;8.49567871838413;8.38135276252319;0;1;1;1;1
YNL176C;-0.05481;0.0372;8.5139214234;7.63243432205875;7.3580862450386;1;1;1;1;1
YNL180C;0.13205;0.05786;9.6284763458;8.53317661386381;8.42198951656988;1;0;0;0;0
YNL190W;0.13602;0.09078;10.373890498;8.70700739215299;8.03090062065823;0;0;0;0;1
YNL191W;-0.02847;0.01164;9.0338126604;8.3078073576272;8.34713950156024;0;0;0;0;1
YNL192W;0.17345;0.17798;10.616610737;7.86300456335965;7.82066393113181;1;1;1;1;0
YNL193W;-0.03862;-0.04145;10.1802043948;7.65208180161839;7.50933526601659;0;0;0;0;1
YNL194C;0.09902;0.11004;6.7368919729;7.59045041151516;7.59851660864042;0;0;1;0;0
YNL195C;0.00271;0.06667;7.6489700764;7.06479997502284;7.30475313182197;1;0;0;0;0
YNL197C;-0.5245;-0.60428;7.1480935351;8.54520705465293;8.53152265542068;1;1;1;0;1
YNL201C;0.03243;-0.01848;8.8643878586;8.01883666762417;7.94053028255068;0;0;1;0;0
YNL202W;-0.01286;-0.02202;7.9213546507;6.76080188965759;6.54200737556313;0;0;1;0;0
YNL206C;-0.01166;0.10778;7.4629112361;8.45001974737197;8.26830887393823;1;0;1;0;1
YNL208W;-0.00171;-0.14182;12.3408764276;11.6148290933255;10.0341632368631;0;1;1;0;0
YNL209W;-0.32549;-0.18308;15.3552229655;11.8560993729527;11.5367444284085;1;0;0;0;0
YNL212W;-0.01162;0.02994;9.0988628069;8.55499870585698;8.30642008304328;0;0;0;0;1
YNL215W;0.03313;0.07289;10.0931953107;8.04368313502027;7.86057702097757;0;0;0;0;1
YNL217W;-0.05324;0.01904;10.3894584648;7.2443834184688;7.07450706088028;0;0;1;0;0
YNL218W;-0.06182;-0.03014;8.1048854597;7.38733807170063;6.79514633459948;0;0;0;0;1
YNL225C;0.05619;0.0589;7.876025606;7.54105333390747;7.54996709108351;0;1;1;0;1
YNL233W;-0.79966;-0.88687;8.8445118238;7.72565251115463;7.66486312581867;1;1;1;1;1
YNL238W;0.05494;0.09851;8.9217665033;7.72782144603193;7.53724124673801;1;0;1;0;1
YNL241C;0.05307;0.01042;11.6550887813;10.385164587275;9.54551476340456;0;0;1;0;0
YNL242W;0.07661;0.0582;8.8427153269;6.98339712398915;6.73518601363086;0;0;0;0;1
YNL250W;-0.00886;-0.02238;7.3391591661;7.62183079998071;7.43335669942036;0;0;1;0;0
YNL257C;-0.46018;-0.39687;9.9360643161;8.13843948622355;7.22063421481074;0;0;0;0;1
YNL270C;-0.02962;0.02303;6.8133171015;;;0;0;1;0;0
YNL273W;0.03465;0.03542;8.5063316738;7.03406789696564;6.99942246750796;1;1;1;1;1
YNL277W;0.83689;0.81807;11.4479158925;8.80739510270254;8.39389497507174;0;0;1;0;0
YNL277W-A;0.03295;0.01874;6.3433351034;;;0;0;1;0;0
YNL278W;-0.06629;-0.10163;7.4208214156;9.31936109600903;7.59773723546281;1;0;1;0;0
YNL281W;-0.05865;0.05511;9.6053402014;9.71561219922619;9.39543573014428;0;0;0;0;1
YNL283C;0.01595;-0.04337;9.1254620676;7.62681205749494;7.62472144037043;1;1;1;1;1
YNL289W;-0.08034;-0.06166;10.5028735215;7.0526347475382;7.04108116059713;1;1;1;1;1
YNL291C;0.06758;0.04082;8.8132415642;7.51485130709966;7.63251070960604;1;0;0;0;1
YNL295W;0.0027;0.02315;7.410558467;7.08194078149654;6.95202734081151;0;0;1;0;1
YNL298W;-0.71448;-0.74827;9.0750012857;7.58680875542984;7.64546314183617;0;0;0;1;0
